updated_species_id,updated_compound_id,charge,value,name of file,data type,original order,old_compound_id,old_species_id
CHB_34241_0,,0,-556.2952,109_dS,dS_f,109,,CHB_34241_0
CHB_15882_0,,0,-338.684,110_dS,dS_f,110,,CHB_15882_0
CHB_28054_0,,0,-454.6024,111_dS,dS_f,111,,CHB_28054_0
CHB_17847_0,,0,-458.368,112_dS,dS_f,112,,CHB_17847_0
PBC_11335_0,,0,-582.6544,113_dS,dS_f,113,,PBC_11335_0
CHB_39839_0,,0,-592.2776,114_dS,dS_f,114,,CHB_39839_0
CHB_38572_0,,0,-596.88,115_dS,dS_f,115,,CHB_38572_0
PBC_7267_0,,0,-597.7168,116_dS,dS_f,116,,PBC_7267_0
PBC_10687_0,,0,-601.9008,117_dS,dS_f,117,,PBC_10687_0
CHB_17568_0,,0,-489.11908,118_dS,dS_f,118,,CHB_17568_0
CHB_17821_0,,0,-612.65236,119_dS,dS_f,119,,CHB_17821_0
CHB_16040_0,,0,-540.32374,120_dS,dS_f,120,,CHB_16040_0
CHB_16235_0,,0,-722.81954,121_dS,dS_f,121,,CHB_16235_0
CHB_16708_0,,0,-610.95506,122_dS,dS_f,122,,CHB_16708_0
CHB_16450_0,,0,-1182.12044,123_dS,dS_f,123,,CHB_16450_0
CHB_17622_0,,0,-1587.28284,124_dS,dS_f,124,,CHB_17622_0
CHB_28850_0,,0,-1916.42196,125_dS,dS_f,125,,CHB_28850_0
CHB_17625_0,,0,-2256.89972,126_dS,dS_f,126,,CHB_17625_0
CHB_16704_0,,0,-1302.47844,127_dS,dS_f,127,,CHB_16704_0
CHB_16695_0,,0,-1707.09692,128_dS,dS_f,128,,CHB_16695_0
CHB_17659_0,,0,-2036.8218,129_dS,dS_f,129,,CHB_17659_0
CHB_15713_0,,0,-2391.69252,130_dS,dS_f,130,,CHB_15713_0
CHB_15698_0,,0,-1233.3251,131_dS,dS_f,131,,CHB_15698_0
CHB_15918_0,,0,-1638.4875,132_dS,dS_f,132,,CHB_15918_0
CHB_28846_0,,0,-1963.86102,133_dS,dS_f,133,,CHB_28846_0
CHB_16311_0,,0,-2325.13326,134_dS,dS_f,134,,CHB_16311_0
CHB_17562_0,,0,-1353.72494,135_dS,dS_f,135,,CHB_17562_0
CHB_17361_0,,0,-1755.24726,136_dS,dS_f,136,,CHB_17361_0
CHB_17239_0,,0,-2083.50774,137_dS,dS_f,137,,CHB_17239_0
CHB_17677_0,,0,-2444.98918,138_dS,dS_f,138,,CHB_17677_0
CHB_17748_0,,0,-1305.61188,139_dS,dS_f,139,,CHB_17748_0
CHB_63528_0,,0,-1710.77428,140_dS,dS_f,140,,CHB_63528_0
CHB_18075_0,,0,-2037.8214,141_dS,dS_f,141,,CHB_18075_0
CHB_18077_0,,0,-2422.9006,142_dS,dS_f,142,,CHB_18077_0
CHB_17256_0,,0,-1335.92218,143_dS,dS_f,143,,CHB_17256_0
CHB_17713_0,,0,-1741.12642,144_dS,dS_f,144,,CHB_17713_0
CHB_16174_0,,0,-2073.06882,145_dS,dS_f,145,,CHB_16174_0
CHB_16284_0,,0,-2433.62978,146_dS,dS_f,146,,CHB_16284_0
CHB_16335_0,,0,-1431.34354,147_dS,dS_f,147,,CHB_16335_0
CHB_16027_0,,0,-1849.51818,148_dS,dS_f,148,,CHB_16027_0
CHB_16761_0,,0,-2166.18898,149_dS,dS_f,149,,CHB_16761_0
CHB_15422_0,,0,-2526.79178,150_dS,dS_f,150,,CHB_15422_0
CHB_17596_0,,0,-1377.46101,151_dS,dS_f,151,,CHB_17596_0
CHB_17172_0,,0,-1469.83634,152_dS,dS_f,152,,CHB_17172_0
CHB_16192_0,,0,-1874.99874,153_dS,dS_f,153,,CHB_16192_0
CHB_28862_0,,0,-2195.85354,154_dS,dS_f,154,,CHB_28862_0
CHB_16497_0,,0,-2558.7157,155_dS,dS_f,155,,CHB_16497_0
CHB_16750_0,,0,-1529.14978,156_dS,dS_f,156,,CHB_16750_0
CHB_17345_0,,0,-1933.01514,157_dS,dS_f,157,,CHB_17345_0
CHB_17552_0,,0,-2259.76938,158_dS,dS_f,158,,CHB_17552_0
CHB_15996_0,,0,-2622.63154,159_dS,dS_f,159,,CHB_15996_0
CHB_46708_0,,0,-797.6432,160_dS,dS_f,160,,CHB_46708_0
PBC_11610_0,,0,-689.256,161_dS,dS_f,161,,PBC_11610_0
CHB_24579_0,,0,-580.8688,162_dS,dS_f,162,,CHB_24579_0
PBC_8004_0,,0,-472.4816,163_dS,dS_f,163,,PBC_8004_0
CHB_48362_0,,0,-364.0944,164_dS,dS_f,164,,CHB_48362_0
CHB_16052_0,,0,-255.7072,165_dS,dS_f,165,,CHB_16052_0
CHB_18153_0,,0,-150.64,166_dS,dS_f,166,,CHB_18153_0
CHB_87434_0,,0,-872.6048,167_dS,dS_f,167,,CHB_87434_0
CHB_5672_0,,0,-764.2176,168_dS,dS_f,168,,CHB_5672_0
CHB_89206_0,,0,-655.8304,169_dS,dS_f,169,,CHB_89206_0
CHB_15347_0,,0,-326.0664,170_dS,dS_f,170,,CHB_15347_0
CHB_6858_0,,0,-437.8008,171_dS,dS_f,171,,CHB_6858_0
CHB_16472_0,,0,-549.1168,172_dS,dS_f,172,,CHB_16472_0
CHB_27750_0,,0,-513.242,173_dS,dS_f,173,,CHB_27750_0
CHB_27856_0,,0,-352.795036,174_dS,dS_f,174,,CHB_27856_0
CHB_45422_0,,0,-463.82234,175_dS,dS_f,175,,CHB_45422_0
CHB_50724_0,,0,-574.849644,176_dS,dS_f,176,,CHB_50724_0
CHB_16459_0,,0,-685.876948,177_dS,dS_f,177,,CHB_16459_0
PBC_12332_0,,0,-796.904252,178_dS,dS_f,178,,PBC_12332_0
PBC_136449_0,,0,-907.931556,179_dS,dS_f,179,,PBC_136449_0
PBC_69414_0,,0,-1018.95886,180_dS,dS_f,180,,PBC_69414_0
CHB_16199_0,,0,-385.208788,181_dS,dS_f,181,,CHB_16199_0
CHB_52742_0,,0,-1347.638,182_dS,dS_f,182,,CHB_17797_0
PBC_8195_0,,0,-1324.89,183_dS,dS_f,183,,PBC_8195_0
PBC_62570_0,,0,-1216.5028,184_dS,dS_f,184,,PBC_62570_0
PBC_8917_0,,0,-1108.1156,185_dS,dS_f,185,,PBC_8917_0
PBC_15077_0,,0,-999.7284,186_dS,dS_f,186,,PBC_15077_0
PBC_8144_0,,0,-891.3412,187_dS,dS_f,187,,PBC_8144_0
PBC_8012_0,,0,-451.9348,188_dS,dS_f,188,,PBC_8012_0
PBC_15422_0,,0,-782.954,189_dS,dS_f,189,,PBC_15422_0
PBC_8106_0,,0,-674.5668,190_dS,dS_f,190,,PBC_8106_0
PBC_6343_0,,0,-234.6351836,191_dS,dS_f,191,,PBC_6343_0
PBC_8067_0,,0,-566.1796,192_dS,dS_f,192,,PBC_8067_0
CHB_8473_0,,0,-346.4764,193_dS,dS_f,193,,CHB_8473_0
CHB_16007_0,,0,-137.6516,194_dS,dS_f,194,,CHB_16007_0
CHB_16171_0,,0,-1697.747,195_dS,dS_f,195,,CHB_16171_0
CHS_8149841_0,,0,-1859.527,196_dS,dS_f,196,,CHS_8149841_0
CHB_15846_0,,0,-3404.1955,197_dS,dS_f,197,,CHB_15846_0
CHB_16908_0,,0,-3522.2755,198_dS,dS_f,198,,CHB_16908_0
CHB_18009_0,,0,-3770.6535,199_dS,dS_f,199,,CHB_18009_0
CHB_16474_0,,0,-3923.9335,200_dS,dS_f,200,,CHB_16474_0
CHB_15428_0,,0,-480.8165,201_dS,dS_f,201,,CHB_15428_0
CHB_16977_0,,0,-613.09178,202_dS,dS_f,202,,CHB_16977_0
CHB_17115_0,,0,-680.48034,203_dS,dS_f,203,,CHB_17115_0
CHB_29991_0,,0,-755.40802,204_dS,dS_f,204,,CHB_29991_0
CHB_35619_0,,0,-716.5837,205_dS,dS_f,205,,CHB_74359_0
CHB_17196_0,,0,-802.84708,206_dS,dS_f,206,,CHB_17196_0
CHB_17201_0,,0,-717.927218,207_dS,dS_f,207,,CHB_17201_0
CHB_16857_0,,0,-829.49418,208_dS,dS_f,208,,CHB_16857_0
CHB_17203_0,,0,-709.22778,209_dS,dS_f,209,,CHB_17203_0
CHB_29985_0,,0,-866.8077,210_dS,dS_f,210,,CHB_29985_0
CHB_16414_0,,0,-857.27138,211_dS,dS_f,211,,CHB_16414_0
CHB_15971_0,,0,-838.9215,212_dS,dS_f,212,,CHB_15971_0
CHB_18050_0,,0,-920.31356,213_dS,dS_f,213,,CHB_18050_0
CHB_16643_0,,0,-819.53626,214_dS,dS_f,214,,CHB_16643_0
CHB_15603_0,,0,-973.90106,215_dS,dS_f,215,,CHB_15603_0
CHB_17191_0,,0,-976.8717,216_dS,dS_f,216,,CHB_17191_0
CHB_17295_0,,0,-834.5421,217_dS,dS_f,217,,CHB_17295_0
CHB_17895_0,,0,-925.36106,218_dS,dS_f,218,,CHB_17895_0
CHB_18019_0,,0,-1103.66556,219_dS,dS_f,219,,CHB_18019_0
CHB_16467_0,,0,-1202.59896,220_dS,dS_f,220,,CHB_16467_0
CHB_16828_0,,0,-993.10836,221_dS,dS_f,221,,CHB_16828_0
CHB_17561_0,,0,-613.80762,222_dS,dS_f,222,,CHB_17561_0
CHB_33185_0,,0,-168.5005,223_dS,dS_f,223,,
CHB_27869_0,,0,-306.6245,224_dS,dS_f,224,,
CHB_28826_0,,0,-164.6651,225_dS,dS_f,225,,
CHB_36404_0,,0,-517.14,226_dS,dS_f,226,,
CHB_10605_0,,0,-1249.456,227_dS,dS_f,227,,
CHB_4678_0,,0,-1474.286,228_dS,dS_f,228,,
CHS_7892_0,,0,-1362.576,229_dS,dS_f,229,,
CHB_32893_0,,0,-1138.446,230_dS,dS_f,230,,
CHB_8472_0,,0,-471.806,231_dS,dS_f,231,,
CHS_12809_0,,0,-1039.7,232_dS,dS_f,232,,
CHS_12635_0,,0,-1151.52,233_dS,dS_f,233,,
CHS_7891_0,,0,-1262.54,234_dS,dS_f,234,,
CHB_77443_0,,0,-927.01,235_dS,dS_f,235,,
CHB_30358_0,,0,-649.49,236_dS,dS_f,236,,
CHS_6163_0,,0,-746.29,237_dS,dS_f,237,,
CHS_11055_0,,0,-863.34,238_dS,dS_f,238,,
CHS_11064_0,,0,-988.04,239_dS,dS_f,239,,
CHS_13443_0,,0,-1107.16,240_dS,dS_f,240,,
CHS_76796_0,,0,-1223.18,241_dS,dS_f,241,,
CHS_153877_0,,0,-1332.3,242_dS,dS_f,242,,
CHS_26477_0,,0,-1444.32,243_dS,dS_f,243,,
CHB_35687_0,,0,-603.136,244_dS,dS_f,244,,
CHB_77518_0,,0,-712.556,245_dS,dS_f,245,,
CHS_11794_0,,0,-826.076,246_dS,dS_f,246,,
CHS_10511_0,,0,-937.896,247_dS,dS_f,247,,
CHB_37869_0,,0,-1049.716,248_dS,dS_f,248,,
CHB_77930_0,,0,-1386.276,249_dS,dS_f,249,,
CHS_11861_0,,0,-1161.936,250_dS,dS_f,250,,
CHS_13616_0,,0,-1274.056,251_dS,dS_f,251,,
CHS_23408_0,,0,-1498.396,252_dS,dS_f,252,,
CHB_46645_0,,0,-589.636,253_dS,dS_f,253,,
CHB_48945_0,,0,-707.856,254_dS,dS_f,254,,
CHS_7459_0,,0,-819.576,255_dS,dS_f,255,,
CHS_39930_0,,0,-931.696,256_dS,dS_f,256,,
CHS_193321_0,,0,-1043.916,257_dS,dS_f,257,,
CHS_92570_0,,0,-1156.036,258_dS,dS_f,258,,
CHS_2284191_0,,0,-1268.256,259_dS,dS_f,259,,
CHS_78274_0,,0,-1380.076,260_dS,dS_f,260,,
CHS_59719_0,,0,-1492.596,261_dS,dS_f,261,,
CHB_26877_0,,0,-653.536,262_dS,dS_f,262,,
CHS_6165_0,,0,-770.256,263_dS,dS_f,263,,
CHS_11056_0,,0,-874.276,264_dS,dS_f,264,,
CHS_11739_0,,0,-986.696,265_dS,dS_f,265,,
CHS_11741_0,,0,-1098.516,266_dS,dS_f,266,,
CHS_62614_0,,0,-1210.636,267_dS,dS_f,267,,
CHS_23484_0,,0,-1322.556,268_dS,dS_f,268,,
CHS_121566_0,,0,-1434.976,269_dS,dS_f,269,,
CHS_9392730_0,,0,-1546.896,270_dS,dS_f,270,,
CHS_12807_0,,0,-1190.68,271_dS,dS_f,271,,
CHS_21896_0,,0,-1303.9,272_dS,dS_f,272,,
CHS_21934_0,,0,-1412.42,273_dS,dS_f,273,,
CHS_7010_0,,0,-741.1,274_dS,dS_f,274,,
CHS_11023_0,,0,-853.82,275_dS,dS_f,275,,
CHS_11035_0,,0,-966.54,276_dS,dS_f,276,,
CHS_15801_0,,0,-1078.56,277_dS,dS_f,277,,
CHS_20844_0,,0,-1191.28,278_dS,dS_f,278,,
CHS_83276_0,,0,-1301.4,279_dS,dS_f,279,,
CHS_13245_0,,0,-1413.02,280_dS,dS_f,280,,
CHB_43907_0,,0,-379.36,281_dS,dS_f,281,,
CHB_77914_0,,0,-495.23,282_dS,dS_f,282,,
CHS_12201_0,,0,-605.46,283_dS,dS_f,283,,
CHB_77916_0,,0,-482.21,284_dS,dS_f,284,,
CHS_12065_0,,0,-477.35,285_dS,dS_f,285,,
CHS_12446_0,,0,-592.8,286_dS,dS_f,286,,
CHS_11122_0,,0,-700.67,287_dS,dS_f,287,,
CHS_7088_0,,0,-753.32,288_dS,dS_f,288,,
CHB_10624_0,,0,-724.36,289_dS,dS_f,289,,
CHB_34656_0,,0,-617.97,290_dS,dS_f,290,,
CHB_33181_0,,0,-727.74,291_dS,dS_f,291,,
CHS_10355_0,,0,-720.83,292_dS,dS_f,292,,
CHS_10253_0,,0,-727.57,293_dS,dS_f,293,,
CHB_35097_0,,0,-722.62,294_dS,dS_f,294,,
CHS_7320_0,,0,-943.79,295_dS,dS_f,295,,
CHB_34276_0,,0,-589.91,296_dS,dS_f,296,,
CHS_7430_0,,0,-1384.48,297_dS,dS_f,297,,
CHS_6164_0,,0,-720.886,298_dS,dS_f,298,,
CHS_11180_0,,0,-844.556,299_dS,dS_f,299,,
CHS_7622_0,,0,-818.486,300_dS,dS_f,300,,
CHB_1597_0,,0,-703.376,301_dS,dS_f,301,,
CHS_6248_0,,0,-827.546,302_dS,dS_f,302,,
CHB_77520_0,,0,-823.956,303_dS,dS_f,303,,
CHS_11210_0,,0,-956.746,304_dS,dS_f,304,,
CHS_7080_0,,0,-824.176,305_dS,dS_f,305,,
CHB_80945_0,,0,-1041.206,306_dS,dS_f,306,,
CHB_77519_0,,0,-714.126,307_dS,dS_f,307,,
CHB_88653_0,,0,-820.066,308_dS,dS_f,308,,
CHS_11029_0,,0,-945.026,309_dS,dS_f,309,,
CHB_1093_0,,0,-1049.576,310_dS,dS_f,310,,
CHS_11036_0,,0,-931.746,311_dS,dS_f,311,,
CHS_6340_0,,0,-756.17,312_dS,dS_f,312,,
CHS_10795_0,,0,-980.3,313_dS,dS_f,313,,
CHB_62805_0,,0,-983.92,314_dS,dS_f,314,,
CHS_7619_0,,0,-869.21,315_dS,dS_f,315,,
CHS_17976_0,,0,-1092.7,316_dS,dS_f,316,,
CHS_10755_0,,0,-862.87,317_dS,dS_f,317,,
CHS_10786_0,,0,-850.51,318_dS,dS_f,318,,
CHS_15802_0,,0,-1065.96,319_dS,dS_f,319,,
CHS_7226_0,,0,-856.856,320_dS,dS_f,320,,
CHB_4013_0,,0,-753.716,321_dS,dS_f,321,,
CHS_15765_0,,0,-905.52,322_dS,dS_f,322,,
CHS_10265264_0,,0,-927.04,323_dS,dS_f,323,,
CHS_7674_0,,0,-793.94,324_dS,dS_f,324,,
CHS_17292_0,,0,-1027.99,325_dS,dS_f,325,,
CHB_37611_0,,0,-401.19,326_dS,dS_f,326,,
CHS_11086_0,,0,-631.73,327_dS,dS_f,327,,
CHB_39478_0,,0,-248.6,328_dS,dS_f,328,,
CHB_35194_0,,0,-366.12,329_dS,dS_f,329,,
CHS_11099_0,,0,-350.72,330_dS,dS_f,330,,
CHS_11110_0,,0,-463.54,331_dS,dS_f,331,,
CHS_16074_0,,0,-575.96,332_dS,dS_f,332,,
CHS_18338_0,,0,-688.08,333_dS,dS_f,333,,
CHB_31726_0,,0,-734.612,334_dS,dS_f,334,,
CHB_87683_0,,0,-969.222,335_dS,dS_f,335,,
CHS_10446_0,,0,-757.742,336_dS,dS_f,336,,
CHS_62249_0,,0,-756.842,337_dS,dS_f,337,,
CHB_31725_0,,0,-853.642,338_dS,dS_f,338,,
CHS_7073_0,,0,-978.672,339_dS,dS_f,339,,
CHB_50569_0,,0,-748.492,340_dS,dS_f,340,,
CHS_10492_0,,0,-619.922,341_dS,dS_f,341,,
CHS_7627_0,,0,-628.892,342_dS,dS_f,342,,
CHS_11755_0,,0,-504.842,343_dS,dS_f,343,,
CHS_10653_0,,0,-512.702,344_dS,dS_f,344,,
CHS_11992_0,,0,-732.692,345_dS,dS_f,345,,
CHS_7463_0,,0,-627.172,346_dS,dS_f,346,,
CHS_10433_0,,0,-857.972,347_dS,dS_f,347,,
CHB_88452_0,,0,-855.952,348_dS,dS_f,348,,
CHS_7472_0,,0,-740.262,349_dS,dS_f,349,,
CHS_11680_0,,0,-621.962,350_dS,dS_f,350,,
CHS_55130_0,,0,-853.822,351_dS,dS_f,351,,
CHS_7475_0,,0,-737.662,352_dS,dS_f,352,,
CHS_7482_0,,0,-849.132,353_dS,dS_f,353,,
CHS_11706_0,,0,-731.512,354_dS,dS_f,354,,
CHS_10420_0,,0,-849.372,355_dS,dS_f,355,,
CHS_55084_0,,0,-1071.682,356_dS,dS_f,356,,
CHB_77322_0,,0,-844.082,357_dS,dS_f,357,,
CHB_86055_0,,0,-960.122,358_dS,dS_f,358,,
CHS_7538_0,,0,-955.742,359_dS,dS_f,359,,
CHS_7800_0,,0,-1068.212,360_dS,dS_f,360,,
CHB_31574_0,,0,-1177.852,361_dS,dS_f,361,,
CHB_44499_0,,0,-1178.532,362_dS,dS_f,362,,
CHS_7757_0,,0,-1404.982,363_dS,dS_f,363,,
CHS_8568_0,,0,-964.202,364_dS,dS_f,364,,
CHS_55123_0,,0,-834.692,365_dS,dS_f,365,,
CHB_87373_0,,0,-960.562,366_dS,dS_f,366,,
CHB_87362_0,,0,-845.052,367_dS,dS_f,367,,
CHS_12012_0,,0,-722.782,368_dS,dS_f,368,,
CHS_11045_0,,0,-855.022,369_dS,dS_f,369,,
CHS_7694_0,,0,-960.492,370_dS,dS_f,370,,
CHB_31328_0,,0,-736.842,371_dS,dS_f,371,,
CHS_11125_0,,0,-611.962,372_dS,dS_f,372,,
CHS_7515_0,,0,-732.812,373_dS,dS_f,373,,
CHB_40116_0,,0,-624.282,374_dS,dS_f,374,,
CHS_7782_0,,0,-498.382,375_dS,dS_f,375,,
CHS_18688_0,,0,-870.272,376_dS,dS_f,376,,
CHS_7065_0,,0,-748.992,377_dS,dS_f,377,,
CHB_31571_0,,0,-863.202,378_dS,dS_f,378,,
CHB_52342_0,,0,-391.432,379_dS,dS_f,379,,
CHB_73689_0,,0,-632.182,380_dS,dS_f,380,,
CHB_77700_0,,0,-407.252,381_dS,dS_f,381,,
CHB_77699_0,,0,-272.192,382_dS,dS_f,382,,
CHS_13835836_0,,0,-883.542,383_dS,dS_f,383,,
CHS_11749_0,,0,-686.256,384_dS,dS_f,384,,
CHS_11841_0,,0,-1039.946,385_dS,dS_f,385,,
CHS_7626_0,,0,-820.716,386_dS,dS_f,386,,
CHS_13854808_0,,0,-652.832,387_dS,dS_f,387,,
CHS_55188_0,,0,-820.166,388_dS,dS_f,388,,
CHS_12939_0,,0,-936.816,389_dS,dS_f,389,,
CHS_21740_0,,0,-678.366,390_dS,dS_f,390,,
CHS_70849_0,,0,-901.606,391_dS,dS_f,391,,
CHS_62620_0,,0,-790.496,392_dS,dS_f,392,,
CHS_11833_0,,0,-685.956,393_dS,dS_f,393,,
CHS_11849_0,,0,-801.966,394_dS,dS_f,394,,
CHS_121465_0,,0,-905.836,395_dS,dS_f,395,,
CHS_8569_0,,0,-1022.206,396_dS,dS_f,396,,
CHS_75217_0,,0,-990.472,397_dS,dS_f,397,,
CHS_7896_0,,0,-1334.032,398_dS,dS_f,398,,
CHS_10709_0,,0,-667.076,399_dS,dS_f,399,,
CHS_11801_0,,0,-800.226,400_dS,dS_f,400,,
CHS_11835_0,,0,-690.366,401_dS,dS_f,401,,
CHS_7823_0,,0,-801.036,402_dS,dS_f,402,,
CHS_127750_0,,0,-879.822,403_dS,dS_f,403,,
CHS_123860_0,,0,-1108.692,404_dS,dS_f,404,,
CHB_39832_0,,0,-461.526,405_dS,dS_f,405,,
CHS_11996_0,,0,-832.966,406_dS,dS_f,406,,
CHS_11754_0,,0,-686.256,407_dS,dS_f,407,,
CHS_202727_0,,0,-1097.862,408_dS,dS_f,408,,
CHS_121589_0,,0,-990.912,409_dS,dS_f,409,,
CHS_109838_0,,0,-770.442,410_dS,dS_f,410,,
CHS_13835376_0,,0,-894.432,411_dS,dS_f,411,,
CHS_9630_0,,0,-760.322,412_dS,dS_f,412,,
CHB_6844_0,,0,-353.396,413_dS,dS_f,413,,
CHB_6860_0,,0,-717.756,414_dS,dS_f,414,,
CHB_53505_0,,0,-572.116,415_dS,dS_f,415,,
CHS_7853_0,,0,-972.302,416_dS,dS_f,416,,
CHS_452528_0,,0,-867.582,417_dS,dS_f,417,,
CHS_123622_0,,0,-749.792,418_dS,dS_f,418,,
CHB_42263_0,,0,-654.922,419_dS,dS_f,419,,
CHB_48341_0,,0,-531.212,420_dS,dS_f,420,,
CHS_6176_0,,0,-680.206,421_dS,dS_f,421,,
CHS_10777_0,,0,-558.036,422_dS,dS_f,422,,
CHS_10797_0,,0,-802.446,423_dS,dS_f,423,,
CHS_7670_0,,0,-1020.796,424_dS,dS_f,424,,
CHB_82344_0,,0,-666.196,425_dS,dS_f,425,,
CHS_10791_0,,0,-663.186,426_dS,dS_f,426,,
CHS_7016_0,,0,-560.916,427_dS,dS_f,427,,
CHS_10788_0,,0,-661.736,428_dS,dS_f,428,,
CHS_11025_0,,0,-655.206,429_dS,dS_f,429,,
CHS_28986_0,,0,-780.776,430_dS,dS_f,430,,
CHB_77927_0,,0,-992.426,431_dS,dS_f,431,,
CHB_77929_0,,0,-1104.626,432_dS,dS_f,432,,
CHB_1280_0,,0,-1215.716,433_dS,dS_f,433,,
CHB_10611_0,,0,-486.22,434_dS,dS_f,434,,
CHB_10590_0,,0,-497.02,435_dS,dS_f,435,,
CHB_10633_0,,0,-497.42,436_dS,dS_f,436,,
CHB_34037_0,,0,-580.34,437_dS,dS_f,437,,
CHB_34039_0,,0,-594.14,438_dS,dS_f,438,,
CHB_34833_0,,0,-604.04,439_dS,dS_f,439,,
CHB_38997_0,,0,-681.86,440_dS,dS_f,440,,
CHS_10245_0,,0,-691.86,441_dS,dS_f,441,,
CHB_34038_0,,0,-697.86,442_dS,dS_f,442,,
CHB_38998_0,,0,-814.58,443_dS,dS_f,443,,
CHB_39001_0,,0,-902.1,444_dS,dS_f,444,,
CHB_301_0,,0,-839.83,445_dS,dS_f,445,,
CHB_18466_0,,0,-826.99,446_dS,dS_f,446,,
CHB_7052_0,,0,-793.49,447_dS,dS_f,447,,
CHB_10334_0,,0,-831.21,448_dS,dS_f,448,,
CHB_10577_0,,0,-819.21,449_dS,dS_f,449,,
CHB_9457_0,,0,-837.56,450_dS,dS_f,450,,
CHB_32892_0,,0,-1078.25,451_dS,dS_f,451,,
CHB_32894_0,,0,-1177.4,452_dS,dS_f,452,,
CHB_32899_0,,0,-1294.07,453_dS,dS_f,453,,
CHB_4675_0,,0,-1401.69,454_dS,dS_f,454,,
CHB_32901_0,,0,-1511.96,455_dS,dS_f,455,,
CHB_32907_0,,0,-1623.32,456_dS,dS_f,456,,
CHS_10462_0,,0,-589.444,457_dS,dS_f,457,,
CHS_11761_0,,0,-737.314,458_dS,dS_f,458,,
CHS_10120_0,,0,-479.834,459_dS,dS_f,459,,
CHS_18607_0,,0,-475.704,460_dS,dS_f,460,,
CHS_7827_0,,0,-705.374,461_dS,dS_f,461,,
CHB_4651_0,,0,-693.958,462_dS,dS_f,462,,
CHB_4526_0,,0,-481.554,463_dS,dS_f,463,,
CHS_7786_0,,0,-471.058,464_dS,dS_f,464,,
CHB_4611_0,,0,-260.454,465_dS,dS_f,465,,
CHB_4608_0,,0,-249.628,466_dS,dS_f,466,,
CHB_23012_0,,0,41.972,467_dS,dS_f,467,,
CHS_12626_0,,0,-555.516,468_dS,dS_f,468,,
CHS_62597_0,,0,-455.006,469_dS,dS_f,469,,
CHB_62891_0,,0,-453.226,470_dS,dS_f,470,,
CHB_2604_0,,0,-333.856,471_dS,dS_f,471,,
CHB_16039_-5,,-5,-2915.780647,472_dS,dS_f,472,,CHB_16039_-5
CHB_17808_-4,,-4,-2450.913969,473_dS,dS_f,473,,CHB_17808_-4
CHB_40595_-4,,-4,-2488.177092,474_dS,dS_f,474,,CHB_16905_-4
CHB_16039_-4,,-4,-2802.951534,475_dS,dS_f,475,,CHB_16039_-4
CHB_15713_-4,,-4,-2710.26228,476_dS,dS_f,476,,CHB_15713_-4
CHB_17625_-4,,-4,-2589.86244,477_dS,dS_f,477,,CHB_17625_-4
CHB_15422_-4,,-4,-2837.95586,478_dS,dS_f,478,,CHB_15422_-4
CHB_15996_-4,,-4,-2939.1093,479_dS,dS_f,479,,CHB_15996_-4
CHB_16284_-4,,-4,-2744.8357,480_dS,dS_f,480,,CHB_16284_-4
CHB_16311_-4,,-4,-2641.10894,481_dS,dS_f,481,,CHB_16311_-4
CHB_16497_-4,,-4,-2875.19346,482_dS,dS_f,482,,CHB_16497_-4
CHB_17677_-4,,-4,-2761.50878,483_dS,dS_f,483,,CHB_17677_-4
CHB_18077_-4,,-4,-2713.39572,484_dS,dS_f,484,,CHB_18077_-4
CHB_16474_-4,,-4,-4223.8335,485_dS,dS_f,485,,CHB_16474_-4
CHB_18021_-3,,-3,-1199.832299,486_dS,dS_f,486,,CHB_18021_-3
CHB_30769_-3,,-3,-1207.70408,487_dS,dS_f,487,,CHB_30769_-3
CHB_17202_-3,,-3,-2009.659567,488_dS,dS_f,488,,CHB_17202_-3
CHB_17808_-3,,-3,-2364.145564,489_dS,dS_f,489,,CHB_17808_-3
CHB_40595_-3,,-3,-2354.821399,490_dS,dS_f,490,,CHB_16905_-3
CHB_17659_-3,,-3,-2278.48964,491_dS,dS_f,491,,CHB_17659_-3
CHB_28850_-3,,-3,-2158.0898,492_dS,dS_f,492,,CHB_28850_-3
CHB_16039_-3,,-3,-2636.156297,493_dS,dS_f,493,,CHB_16039_-3
CHB_15713_-3,,-3,-2537.7978,494_dS,dS_f,494,,CHB_15713_-3
CHB_16174_-3,,-3,-2313.06306,495_dS,dS_f,495,,CHB_16174_-3
CHB_16761_-3,,-3,-2406.18322,496_dS,dS_f,496,,CHB_16761_-3
CHB_17239_-3,,-3,-2329.6943,497_dS,dS_f,497,,CHB_17239_-3
CHB_17552_-3,,-3,-2507.33666,498_dS,dS_f,498,,CHB_17552_-3
CHB_17625_-3,,-3,-2417.39796,499_dS,dS_f,499,,CHB_17625_-3
CHB_28846_-3,,-3,-2209.3363,500_dS,dS_f,500,,CHB_28846_-3
CHB_28862_-3,,-3,-2443.42082,501_dS,dS_f,501,,CHB_28862_-3
CHB_15422_-3,,-3,-2670.97242,502_dS,dS_f,502,,CHB_15422_-3
CHB_15996_-3,,-3,-2768.1929,503_dS,dS_f,503,,CHB_15996_-3
CHB_16284_-3,,-3,-2577.85226,504_dS,dS_f,504,,CHB_16284_-3
CHB_16311_-3,,-3,-2470.19254,505_dS,dS_f,505,,CHB_16311_-3
CHB_16497_-3,,-3,-2704.27706,506_dS,dS_f,506,,CHB_16497_-3
