Ca,Co,IS,K,Keq,Li,Mg,Mn,Na,T,Zn,deltaH,pH,rxn_formula,rxn_id,reference_id
,,0.031506294,,0.12,,0.0105,,,310.15,,,9.1,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_377,48SOR/DEG
,,0.031450765,,0.21,,,,,303.15,,,6,CHB_18066 + CHB_30023 = CHB_17659 + CHB_18428,Keq_4069,93MOC/STR
,,0.3,,,0.26925,,,,298.15,,-10.81,7,CHB_15377 + MAN_10078 = CHB_16532 + CHB_17295,deltaH_99,52DOB/STU
,,0.3,,,0.278,,,,298.15,,-10.2,6.71,CHB_15377 + MAN_10078 = CHB_16532 + CHB_17295,deltaH_98,52DOB/STU
,,0.475557676,0.4,3.32,,0.008,,,298.15,,,6.23,CHB_17835 = CHB_15377 + CHB_18021,Keq_968,57WOL/BAL
,,0.3,0.281,,,,,,298.15,,-5.01,6.61,CHB_15377 + MAN_10067 = CHB_16134 + MAN_10068,deltaH_93,52DOB/FRU
,,0.3,0.286,,,,,,298.15,,-5.57,6.41,CHB_15377 + MAN_10067 = CHB_16134 + MAN_10068,deltaH_92,52DOB/FRU
,,0.3,0.286,,,,,,298.15,,-5.63,6.4,CHB_15377 + MAN_10067 = CHB_16134 + MAN_10068,deltaH_91,52DOB/FRU
,,0.3,0.2885,,,,,,298.15,,-5.12,6.3,CHB_15377 + MAN_10067 = CHB_16134 + MAN_10068,deltaH_90,52DOB/FRU
,,0.3,,,0.278,,,,298.15,,-10.82,6.67,CHB_15377 + MAN_10078 = CHB_16532 + CHB_17295,deltaH_97,52DOB/STU
,,0.3,0.2725,,,,,,298.15,,-3.27,6.87,CHB_15377 + MAN_10067 = CHB_16134 + MAN_10068,deltaH_96,52DOB/FRU
,,0.3,0.2725,,,,,,298.15,,-3.28,6.86,CHB_15377 + MAN_10067 = CHB_16134 + MAN_10068,deltaH_95,52DOB/FRU
,,0.3,0.278,,,,,,298.15,,-3.8,6.73,CHB_15377 + MAN_10067 = CHB_16134 + MAN_10068,deltaH_94,52DOB/FRU
,,0.092006856,,0.00955,,0.02,,,303.15,,,7.4,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_700,54NOD/KUB
,,0.027,,,,,,0.05615,298.15,,-19.8,6.18,CHB_15377 + MAN_10093 = CHB_16918 + CHB_28831,deltaH_759,96TEW/SCH
,,0.092,0.2034,,,,,,298.15,,-8.33,5.61,CHB_15377 + MAN_10093 = CHB_16918 + CHB_28831,deltaH_758,96TEW/SCH
,,0.655,,,,,,,298.15,,-27.6,7.34,CHB_15377 + PBC_188293 = CHB_16134 + PBC_97369,deltaH_209,56FOR/GUT
,,0.55,,,,,,,298.15,,-29.6,7.3,CHB_15377 + PBC_188293 = CHB_16134 + PBC_97369,deltaH_208,56FOR/GUT
,,0.217,0.1988,,,,,,298.15,,17.1,7.55,CHB_15846 + CHB_17924 = CHB_16908 + CHB_37721,deltaH_755,96TEW/GOL
,,0.25,,,,,,,298.15,,-18.1,9.5,CHB_15377 + CHB_16467 = CHB_15729 + CHB_16199,deltaH_754,95LIU/ZEN
,,0.218,0.204,,,,,,298.15,,35.2,7.43,CHB_15846 + CHB_17151 = CHB_16908 + CHS_388344,deltaH_757,96TEW/GOL
,,0.215,0.204,,,,,,298.15,,10.5,7.39,CHB_15846 + CHB_18202 = CHB_16908 + CHB_48649,deltaH_756,96TEW/GOL
,,0.25,,,,,,,298.15,,-17.8,9.4,CHB_15377 + CHB_16467 = CHB_15729 + CHB_16199,deltaH_751,95LIA/WAN2
,,0.118985583,,,,,,,298.15,,-83.67,7,CHB_16240 = CHB_15377 + 0.5 CHB_15379,deltaH_750,95LIA/WAN
,,0.25,,,,,,,298.15,,-48.9,7,CHB_15377 + MAN_10002 = CHB_17824 + CHB_18089,deltaH_753,95LIU/ZEN
,,0.25,,,,,,,298.15,,-48.5,7.8,CHB_15377 + CHB_28828 = CHB_16236 + CHB_21563,deltaH_752,95LIU/ZEN
,,0.075201879,,0.038,,0.01,,,303.15,,,8,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_703,54NOD/KUB
,,1.05,,4.44,,,,,316.45,,,7.25,CHB_17295 = CHB_16134 + CHB_35697,Keq_3629,87TEW/GAJ
,,2.06,,3.53,,,,,309.95,,,7.27,CHB_17295 = CHB_16134 + CHB_35697,Keq_3628,87TEW/GAJ
,,0.260826439,,,,0.0063,,0.151,311.15,,1.17,8.8,CHB_15377 + CHB_4170 = CHB_26078 + CHB_4167,deltaH_599,88TEW/STE2
,,0.251526439,,,,0.0032,,0.151,311.15,,0.8,8.8,CHB_15377 + CHB_4170 = CHB_26078 + CHB_4167,deltaH_598,88TEW/STE2
,,0.245166439,,,,0.00108,,0.151,311.15,,0.416,8.8,CHB_15377 + CHB_4170 = CHB_26078 + CHB_4167,deltaH_597,88TEW/STE2
,,0.243546439,,,,0.00054,,0.151,311.15,,0.469,8.8,CHB_15377 + CHB_4170 = CHB_26078 + CHB_4167,deltaH_596,88TEW/STE2
,,0.252898383,,,,0.00625,,0.151,311.15,,0.95,9.15,CHB_15377 + CHB_4170 = CHB_26078 + CHB_4167,deltaH_595,88TEW/STE2
,,0.264567923,,,,0.00625,,0.151,311.15,,1.37,8.68,CHB_15377 + CHB_4170 = CHB_26078 + CHB_4167,deltaH_594,88TEW/STE2
,,0.268340614,,,,0.00625,,0.151,311.15,,1.086,8.58,CHB_15377 + CHB_4170 = CHB_26078 + CHB_4167,deltaH_593,88TEW/STE2
,,0.270405372,,,,0.00625,,0.151,311.15,,1.172,8.53,CHB_15377 + CHB_4170 = CHB_26078 + CHB_4167,deltaH_592,88TEW/STE2
,,0.303560788,,,,0.00625,,0.151,311.15,,2.46,7.87,CHB_15377 + CHB_4170 = CHB_26078 + CHB_4167,deltaH_591,88TEW/STE2
,,0.217535409,,,,0.00054,,0.13,304.8,,-7.58,8.85,CHB_15377 + CHB_61553 = CHB_26078 + CHB_37721,deltaH_590,88TEW/STE2
,,0.11737827,,222,,0.00217,,,303.15,,,5.94,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,Keq_924,57ROB/BOY
,,0.11737827,,230,,0.00217,,,303.15,,,5.94,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,Keq_925,57ROB/BOY
,,0.119410127,,249,,0.00216,,,303.15,,,6.02,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,Keq_926,57ROB/BOY
,,0.120817214,,294,,0.00214,,,303.15,,,6.07,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,Keq_927,57ROB/BOY
,,0.124233027,,304,,0.00395,,,303.15,,,6,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,Keq_920,57ROB/BOY
,,0.119883027,,430,,0.0025,,,303.15,,,6,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,Keq_921,57ROB/BOY
,,0.119883027,,618,,0.0025,,,303.15,,,6,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,Keq_922,57ROB/BOY
,,0.11737827,,222,,0.00217,,,303.15,,,5.94,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,Keq_923,57ROB/BOY
,,0.081798528,,160,,0.019,,,308.15,,,7,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3814,89ROM/DEM
,,0.035651139,,0.285,,0.006,,,303.15,,,8.9,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_707,54NOD/KUB
,,0.115039214,,299,,0.000214,,,303.15,,,6.07,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,Keq_928,57ROB/BOY
,,0.120817214,,303,,0.00214,,,303.15,,,6.07,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,Keq_929,57ROB/BOY
,,0.353193516,0.19066,0.00168,,,,,298.15,,,7.53,CHB_15846 + CHB_17151 = CHB_16908 + CHS_388344,Keq_4149,96TEW/GOL
,,0.25,0.181,74.2,,,,,311.15,,,6.53,CHB_15377 + CHB_15811 = CHB_17115 + CHB_26078,Keq_3162,82GUY/THA
,,0.087473574,,,,,,0.08747232,306.15,,-30.12,5.6,CHB_15350 + CHB_15377 = CHB_26078 + CHB_30089,deltaH_119,52MEY/SHA
,,0.3,0.262,,,,,,298.15,,-24.85,7.28,CHB_15377 + MAN_10172 = CHB_16134 + PBC_151021,deltaH_118,52DOB/STU
,,0.25,,3.10E-06,,,,,311.15,,,7.02,CHB_15846 + CHB_17794 = CHB_16908 + CHB_18110,Keq_2978,81MER/MCA
,,0.25,,3.14E-06,,,,,311.15,,,7.03,CHB_15846 + CHB_17794 = CHB_16908 + CHB_18110,Keq_2979,81MER/MCA
,,0.3,0.267,,,,,,298.15,,-24.03,7.09,CHB_15377 + MAN_10172 = CHB_16134 + PBC_151021,deltaH_113,52DOB/STU
,,0.3,0.267,,,,,,298.15,,-20.98,7.08,CHB_15377 + MAN_10172 = CHB_16134 + PBC_151021,deltaH_112,52DOB/STU
,,0.3,0.26925,,,,,,298.15,,-25.94,6.99,CHB_15377 + MAN_10172 = CHB_16134 + PBC_151021,deltaH_111,52DOB/STU
,,0.3,0.27515,,,,,,298.15,,-19.11,6.83,CHB_15377 + MAN_10172 = CHB_16134 + PBC_151021,deltaH_110,52DOB/STU
,,0.3,0.262,,,,,,298.15,,-24.85,7.27,CHB_15377 + MAN_10172 = CHB_16134 + PBC_151021,deltaH_117,52DOB/STU
,,0.3,0.26415,,,,,,298.15,,-24.73,7.21,CHB_15377 + MAN_10172 = CHB_16134 + PBC_151021,deltaH_116,52DOB/STU
,,0.3,0.267,,,,,,298.15,,-23.61,7.14,CHB_15377 + MAN_10172 = CHB_16134 + PBC_151021,deltaH_115,52DOB/STU
,,0.3,0.267,,,,,,298.15,,-22.82,7.11,CHB_15377 + MAN_10172 = CHB_16134 + PBC_151021,deltaH_114,52DOB/STU
,,0.104180498,,0.155,,0.001,,,303.15,,,7.8,CHB_15713 + CHB_16077 = CHB_18066 + CHB_18361,Keq_1951,70KNO/HAN
,,0.027846257,,1.75,,,,,310.15,,,8.3,CHB_15603 + CHB_16810 = CHB_29985 + CHB_48430,Keq_1950,70JEN/TAY
,,0.061460387,,0.000225,,,,,298.15,,,8.5,CHB_15846 + CHB_16659 = CHB_16908 + CHB_30841,Keq_1953,70KOH/WAR
,,0.036867427,,0.000419,,,,,298.15,,,8.83,CHB_15846 + CHB_16659 = CHB_16908 + CHB_30841,Keq_1952,70KOH/WAR
,,0.179525012,0.117157381,0.000226,0.005,,,,298.15,,,8.5,CHB_15846 + CHB_16659 = CHB_16908 + CHB_30841,Keq_1955,70KOH/WAR
,,0.098101228,,7.55E-05,,,,,298.15,,,8.15,CHB_15846 + CHB_16659 = CHB_16908 + CHB_30841,Keq_1954,70KOH/WAR
,,0.081378398,,7.54E-07,,,,,298.15,,,8.5,CHB_15846 + CHB_29805 = CHB_16891 + CHB_16908,Keq_1957,70KOH/WAR
,,0.056761846,,2.18E-06,,,,,298.15,,,8.83,CHB_15846 + CHB_29805 = CHB_16891 + CHB_16908,Keq_1956,70KOH/WAR
,,0.123761458,,0.000295,,0.008,,,298.15,,,7.6,CHB_15422 + CHB_17794 = CHB_16001 + CHB_16761,Keq_1959,70KRI/BUC
,,0.079255706,0.01952623,9.52E-07,,,,0.05,298.15,,,8.5,CHB_15846 + CHB_29805 = CHB_16891 + CHB_16908,Keq_1958,70KOH/WAR
,,0.25,0.21,59.8,,,,,311.15,,,6.91,CHB_15377 + CHB_15811 = CHB_17115 + CHB_26078,Keq_3167,82GUY/THA
,,0.12,,,,,,,298.19,,-71.2,8.66,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_373,75GOL
,,0.12,,,,,,,305.11,,-71.6,8.65,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_372,75GOL
,,0.12,,,,,,,301.66,,-72.1,8.63,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_371,75GOL
,,0.12,,,,,,,298.19,,-72.5,8.67,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_370,75GOL
,,0.15,,,,,,,298.19,,-70.2,8.41,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_377,75GOL
,,0.15,,,,,,,298.19,,-71.8,8.71,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_376,75GOL
,,0.25,,0.02,,,,,333.15,,,7,CHB_15377 + PBC_5497164 = CHB_16196 + PBC_5283468,Keq_4019,92LOR/TRA
,,0.12,,,,,,,298.19,,-71.2,8.66,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_374,75GOL
,,0.25,,1600,,,,,294.1,,,4.9,CHB_15377 + PBC_78357834 = CHB_17306 + CHB_495055,Keq_4017,92LEE/HAN
,,0.25,,810,,,,,303,,,4.9,CHB_15377 + PBC_78357834 = CHB_17306 + CHB_495055,Keq_4016,92LEE/HAN
,,0.16,,,,,,,298.19,,-68.9,8,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_379,75GOL
,,0.16,,,,,,,298.19,,-71.6,8.09,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_378,75GOL
,,0.25,,200,,,,,333.3,,,4.9,CHB_15377 + PBC_78357834 = CHB_17306 + CHB_495055,Keq_4013,92LEE/HAN
,,0.25,,0.127,,,,,317.7,,,7.5,CHB_35418 = CHB_15361 + CHB_63153,Keq_4012,92KRA
,,0.25,,0.0758,,,,,309.8,,,7.5,CHB_35418 = CHB_15361 + CHB_63153,Keq_4011,92KRA
,,0.25,,0.0641,,,,,309.8,,,7.5,CHB_35418 = CHB_15361 + CHB_63153,Keq_4010,92KRA
,,0.046,,,,,,,298.15,,-7.71,8.96,CHB_15377 + CHB_16027 = CHB_16134 + CHB_17202,deltaH_683,93LAR/TEW
,,0.086,,,,0.001,,,304.55,,2.53,7.78,CHB_15377 + CHB_16027 = CHB_16335 + CHB_26078,deltaH_682,93LAR/TEW
,,0.083,,,,0.001,,,310.15,,3.5,7.62,CHB_15377 + CHB_16027 = CHB_16335 + CHB_26078,deltaH_681,93LAR/TEW
,,0.078,,,,0.001,,,298.15,,2.44,8.02,CHB_15377 + CHB_16027 = CHB_16335 + CHB_26078,deltaH_680,93LAR/TEW
,,0.085,,,,,,,298.15,,-3.65,8.02,CHB_15377 + CHB_16027 = CHB_16134 + CHB_17202,deltaH_687,93LAR/TEW
,,0.085,,,,,,,310.15,,-5.43,7.79,CHB_15377 + CHB_16027 = CHB_16134 + CHB_17202,deltaH_686,93LAR/TEW
,,0.084,,,,,,,304.65,,-5.56,7.91,CHB_15377 + CHB_16027 = CHB_16134 + CHB_17202,deltaH_685,93LAR/TEW
,,0.059,,,,,,,298.15,,-4.97,8.38,CHB_15377 + CHB_16027 = CHB_16134 + CHB_17202,deltaH_684,93LAR/TEW
,,0.112,,,,,,,298.15,,-7.75,7.34,CHB_15377 + CHB_16027 = CHB_16134 + CHB_17202,deltaH_689,93LAR/TEW
,,0.107,,,,,,,298.15,,-4.13,7.63,CHB_15377 + CHB_16027 = CHB_16134 + CHB_17202,deltaH_688,93LAR/TEW
,,0.25,0.22,0.68,,0.00011,,,311.15,,,7.02,CHB_15346 + CHB_15996 + CHB_30031 = CHB_15380 + CHB_17552 + CHB_26078,Keq_2720,78LYN/GUY
,,0.094382433,0.072190987,0.289,,,,,300.15,,,7.1,CHB_18066 = CHB_18307,Keq_1399,64WIL/HOG
,,0.037477638,,1.5,,,0.01,,310.15,,,7.6,CHB_62346 = MAN_10205,Keq_1398,64TAK/SAW
,,0.1,0.034698674,0.0893,,,,,298.15,,,7,CHB_15582 = CHB_15377 + CHB_17081,Keq_4072,93WER/TWE
,,0.25,,1.3,,,,,298.15,,,7.2,CHB_18066 + CHB_37721 = CHB_17659 + CHB_17992,Keq_1393,64MIL/AVI
,,0.013524362,,0.00112,,,,,298.15,,,8,CHB_15925 = CHB_15361 + CHB_29052,Keq_1392,64MEL/WOO
,,0.055208811,,624,,,,,295.15,,,7.5,CHB_17410 = CHB_16806,Keq_1391,64MCN/DAM
,,0.069419372,,0.0118,,0.005,,,310.15,,,8.4,CHB_17742 = CHB_15361 + CHB_16891,Keq_1390,64MAI/DEK
,,0.25,,1,,,,,323.15,,,7.65,CHB_4167 = CHB_37721,Keq_1397,64SAT/TSU
,,0.262459628,,0.001,,,,,313.15,,,7,CHB_15846 + 2 CHB_16856 = CHB_16908 + CHB_17858,Keq_1396,64ROS/RAP
,,0.037599827,0.01,2.55,,0.004,,,310.15,,,8.26,CHB_15996 + CHB_35374 = CHB_15820 + CHB_18361,Keq_1395,64PRE/WOO
,,0.042345932,,0.5,,,,,310.15,,,7.5,CHB_15525 + CHB_16347 = CHB_15346 + CHB_17490,Keq_1394,64NOR
,,0.030171528,,0.196061,,,,,298.15,,,7.5,CHB_74474 = CHB_15377 + MAN_10142,Keq_857,56STE/DEL
,,0.152329063,,420,,0.036,,,308.15,,,6.1,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3813,89ROM/DEM
,,0.149689473,,7140,,,,,298.15,,,7.4,CHB_16856 + CHB_61748 = MAN_10019,Keq_4075,94CHI/KIR
,,0.25,0.07134199,0.34,,,,,311.15,,,7.07,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,Keq_3438,85LIE
,,0.25,0.07134199,0.34,,,,,311.15,,,7.07,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,Keq_3439,85LIE
,,0.071273087,,570,,0.01,,,308.15,,,6.42,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3293,84DEM
,,0.25,0.071907157,0.328,,,,,311.15,,,7.09,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,Keq_3434,85LIE
,,0.25,0.072760779,0.329,,,,,298.15,,,7.12,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,Keq_3435,85LIE
,,0.6,0.073332925,0.334,,,,,298.15,,,7.14,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,Keq_3436,85LIE
,,0.35,0.074481889,0.338,,,,,298.15,,,7.18,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,Keq_3437,85LIE
,,0.35,0.074769663,0.287,,,,,298.15,,,7.19,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,Keq_3430,85LIE
,,0.25,0.071907157,0.294,,,,,298.15,,,7.09,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,Keq_3431,85LIE
,,0.25,0.07649492,0.309,,,,,311.15,,,7.25,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,Keq_3432,85LIE
,,0.25,0.076207923,0.321,,,,,311.15,,,7.24,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,Keq_3433,85LIE
,,0.090551811,,0.51,,,,,298.15,,,8.031,CHB_15846 + CHB_541975 = CHB_16908 + MAN_10082,Keq_872,56TAL/MAR
,,0.190337474,0.040337083,96,,0.05,,,308.15,,,6.1,CHB_15377 + CHB_15811 = CHB_17115 + CHB_26078,Keq_3784,89ROM/DEM
,,0.094858701,,1.17,,,,,298.15,,,8.371,CHB_15846 + CHB_541975 = CHB_16908 + MAN_10082,Keq_873,56TAL/MAR
,,0.034430181,,0.032,,,,,298.65,,,6.1,CHB_15846 + CHB_17347 = CHB_16422 + CHB_16908,Keq_648,53TAL/DOB
,,0.046199458,,0.12,,,0.01,,303.15,,,8.6,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_687,54NOD/KUB
,,0.25,,64.8,,0.001,,,311.15,,,7.4,CHB_15422 + CHB_52742 = CHB_16027 + CHB_17111,Keq_3998,92KIM/KIN
,,0.068686053,,0.00271,,,,,303.15,,,8.915,CHB_15846 + CHB_17268 = CHB_16908 + MAN_10075,Keq_825,56LAR/JAC
,,0.05,,4.47,,,,,298.15,,,6.06,CHB_15377 + CHB_29806 = CHB_15589,Keq_482,53BOC/ALB
,,0.243242434,,0.6,,,,0.171620437,311.15,,,7.6,CHB_16810 + CHB_29991 = CHB_16452 + CHB_29985,Keq_3367,85ANS/PRI
,,0.541,,0.206,,0.102,,,298.15,,,7.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2392,74LAN
,,0.704,,0.182,,0.1,,,298.15,,,7.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2393,74LAN
,,0.748,,0.143,,0.171,,,298.15,,,7.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2390,74LAN
,,0.748,,0.145,,0.171,,,298.15,,,7.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2391,74LAN
,,0.483,,0.292,,0.0738,,,298.15,,,6.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2396,74LAN
,,0.395,,0.233,,0.0527,,,298.15,,,7.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2397,74LAN
,,0.54,,0.186,,0.099,,,298.15,,,7.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2394,74LAN
,,0.482,,0.259,,0.0741,,,298.15,,,6.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2395,74LAN
,,0.395,,0.233,,0.0515,,,298.15,,,7.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2398,74LAN
,,0.472,,0.313,,0.0294,,,298.15,,,7.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2399,74LAN
,,0.25,0.071624135,1.08E-05,,,,,298.15,,,7.08,CHB_15589 + CHB_15846 = CHB_16452 + CHB_16908,Keq_2150,73GUY/GEL
,,0.25,0.071060794,1.13E-05,,,,,298.15,,,7.06,CHB_15589 + CHB_15846 = CHB_16452 + CHB_16908,Keq_2151,73GUY/GEL
,,0.25,0.071060794,1.20E-05,,,,,298.15,,,7.06,CHB_15589 + CHB_15846 = CHB_16452 + CHB_16908,Keq_2152,73GUY/GEL
,,0.25,0.072475552,1.23E-05,,,,,298.15,,,7.11,CHB_15589 + CHB_15846 = CHB_16452 + CHB_16908,Keq_2153,73GUY/GEL
,,0.25,0.071624135,1.27E-05,,,,,298.15,,,7.08,CHB_15589 + CHB_15846 = CHB_16452 + CHB_16908,Keq_2154,73GUY/GEL
,,0.25,0.073046595,1.78E-05,,,,,311.15,,,7.13,CHB_15589 + CHB_15846 = CHB_16452 + CHB_16908,Keq_2155,73GUY/GEL
,,0.25,0.074194253,1.79E-05,,,,,311.15,,,7.17,CHB_15589 + CHB_15846 = CHB_16452 + CHB_16908,Keq_2156,73GUY/GEL
,,0.25,0.07134199,3.41E-05,,,,,311.15,,,7.07,CHB_15589 + CHB_15846 = CHB_16452 + CHB_16908,Keq_2157,73GUY/GEL
,,0.25,0.071624135,3.59E-05,,,,,311.15,,,7.08,CHB_15589 + CHB_15846 = CHB_16452 + CHB_16908,Keq_2158,73GUY/GEL
,,0.25,0.073332925,3.96E-05,,,,,311.15,,,7.14,CHB_15589 + CHB_15846 = CHB_16452 + CHB_16908,Keq_2159,73GUY/GEL
,,0.0055,,4.14,,,,,298.15,,,7.99,CHB_15377 + CHB_29806 = CHB_15589,Keq_3388,85GAJ/GOL
,,0.0055,,3.28,,,,,309.41,,,7.99,CHB_15377 + CHB_29806 = CHB_15589,Keq_3389,85GAJ/GOL
,,0.021559634,,1.467741935,,,,,310.15,,,7.5,CHB_17363 = CHB_16332,Keq_878,57ASH/HIC
,,0.018958639,,0.875,,,0.002,,303.15,,,8.87,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_684,54NOD/KUB
,,0.043754678,,1870,,0.001,,,303.15,,,8,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3540,86DAL/REN
,,0.050597972,,2230,,0.001,,,303.15,,,8,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3541,86DAL/REN
,,0.057441267,,2820,,0.001,,,303.15,,,8,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3542,86DAL/REN
,,0.037649857,,15.1,,,,,310.15,,,5.8,CHB_16708 + CHB_17748 = CHB_17256 + CHB_17821,Keq_1332,63BEC/LEV
,,0.15,,0.00331,,,,,286.15,,,7.43,CHB_29991 = CHB_16134 + CHB_29806,Keq_3544,86GOL/GAJ
,,0.15,,0.00374,,,,,292.15,,,7.39,CHB_29991 = CHB_16134 + CHB_29806,Keq_3545,86GOL/GAJ
,,0.15,,0.00471,,,,,298.25,,,7.37,CHB_29991 = CHB_16134 + CHB_29806,Keq_3546,86GOL/GAJ
,,0.08,,0.00507,,,,,310.15,,,7.3,CHB_29991 = CHB_16134 + CHB_29806,Keq_3547,86GOL/GAJ
,,0.15,,0.00559,,,,,304.25,,,7.33,CHB_29991 = CHB_16134 + CHB_29806,Keq_3548,86GOL/GAJ
,,0.15,,0.00669,,,,,310.25,,,7.29,CHB_29991 = CHB_16134 + CHB_29806,Keq_3549,86GOL/GAJ
,,0.25,0.23,0.00534,,0.000733,,,288.15,,,6.998,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_4039,92TEA/DOB
,,0.033884617,,0.29,,,0.006,,303.15,,,8.82,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_686,54NOD/KUB
,,0.022810398,,0.7825,,0.002,,,293.15,,,9.02,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_689,54NOD/KUB
,,0.048905337,,0.17,,,0.01,,303.15,,,8.77,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_688,54NOD/KUB
,,0.19608965,0.138794694,1200,,,,,298.15,,,7,CHB_15343 + CHB_15346 + CHB_15846 = CHB_15351 + CHB_16908,Keq_768,55STA/BUR
,,0.153,,92,,,,0.1008,282.35,,,5.58,CHB_15377 + CHB_28971 = PBC_6453491,Keq_4082,94KIS/TEW
,,0.471,,1.16E-06,,,,,300.15,,,6.99,CHB_15377 + CHB_18009 + CHB_29985 = CHB_16134 + CHB_16474 + CHB_16810,Keq_1579,67ENG/DAL
,,0.471,,8.08E-07,,,,,300.15,,,6.79,CHB_15377 + CHB_18009 + CHB_29985 = CHB_16134 + CHB_16474 + CHB_16810,Keq_1578,67ENG/DAL
,,0.471,,9.03E-07,,,,,300.15,,,6.91,CHB_15377 + CHB_18009 + CHB_29985 = CHB_16134 + CHB_16474 + CHB_16810,Keq_1577,67ENG/DAL
,,0.134,,6.34E-07,,,,,300.15,,,6.95,CHB_15377 + CHB_18009 + CHB_29985 = CHB_16134 + CHB_16474 + CHB_16810,Keq_1576,67ENG/DAL
,,0.134,,5.04E-07,,,,,300.15,,,6.92,CHB_15377 + CHB_18009 + CHB_29985 = CHB_16134 + CHB_16474 + CHB_16810,Keq_1575,67ENG/DAL
,,0.134,,5.92E-07,,,,,300.15,,,6.92,CHB_15377 + CHB_18009 + CHB_29985 = CHB_16134 + CHB_16474 + CHB_16810,Keq_1574,67ENG/DAL
,,0.112,,5.55E-07,,,,,300.15,,,6.97,CHB_15377 + CHB_18009 + CHB_29985 = CHB_16134 + CHB_16474 + CHB_16810,Keq_1573,67ENG/DAL
,,0.112,,5.22E-07,,,,,300.15,,,6.96,CHB_15377 + CHB_18009 + CHB_29985 = CHB_16134 + CHB_16474 + CHB_16810,Keq_1572,67ENG/DAL
,,0.091,,4.96E-07,,,,,300.15,,,6.97,CHB_15377 + CHB_18009 + CHB_29985 = CHB_16134 + CHB_16474 + CHB_16810,Keq_1571,67ENG/DAL
,,0.067,,3.67E-07,,,,,300.15,,,6.93,CHB_15377 + CHB_18009 + CHB_29985 = CHB_16134 + CHB_16474 + CHB_16810,Keq_1570,67ENG/DAL
,,0.493,,,,,,,298.15,,-21.31,7.83,CHB_15377 + CHB_16467 = CHB_15729 + CHB_16199,deltaH_717,93TEW/KIS
